SoC(%),Voltage(V)
99.52265605541076,4.15001953125
99.51741046930762,4.149815234375
99.5121648955209,4.149685546875
99.50691928232168,4.14959375
99.50167369621855,4.14932578125
99.49642815753353,4.14917265625
99.4911825775886,4.1490375
99.48593701057588,4.14889609375
99.48069147312253,4.14873984375
99.47544589564087,4.148612109375
99.4702003083061,4.148480078125
99.46495475422559,4.1482953125
99.45970917181738,4.1481625
99.45446358325097,4.148052734375
99.44921802301226,4.147880859375
99.44397244306732,4.14775546875
99.43872684033705,4.147625
99.43348128009836,4.147448046875
99.42823569769016,4.147313671875
99.42299010666046,4.147215234375
99.41774456120143,4.147
99.41249899295707,4.146928125
99.40725339145844,4.146780078125
99.40200782752483,4.14657734375
99.39676225681718,4.146444921875
99.39151668056716,4.146329296875
99.38627112156013,4.14613671875
99.3810255329937,4.146071484375
99.375779941964,4.1458859375
99.37053438788351,4.145769921875
99.36528879562218,4.14562890625
99.36004320028174,4.145445703125
99.35479764250633,4.14531640625
99.34955204839751,4.14521015625
99.34430645983112,4.1449921875
99.33906089712913,4.144890234375
99.3338153017887,4.1448140625
99.32856970521662,4.144598828125
99.32332415113613,4.144454296875
99.31807856503299,4.144416796875
99.31283297092419,4.144239453125
99.30758742546517,4.144090625
99.30234185167845,4.143986328125
99.29709627789171,4.143780859375
99.29185075337057,4.143687109375
99.28660519559513,4.143535546875
99.28135961811348,4.1434375
99.27611407142281,4.14324140625
99.2708685007152,4.14318046875
99.26562290414313,4.14305859375
99.26037735375755,4.142850390625
99.25513178551319,4.14276875
99.24988619325184,4.1426625
99.24464064779282,4.1424328125
99.23939506661624,4.142389453125
99.23414946881253,4.142214453125
99.2289039135004,4.14209765625
99.22365836065154,4.1419984375
99.21841277208512,4.141817578125
99.2131672143097,4.1416765625
99.20792167316144,4.141539453125
99.20267611538601,4.14145546875
99.1974305736219,4.141276953125
99.1921850503324,4.141123828125
99.18693947161911,4.1410328125
99.18169391014877,4.140864453125
99.17644837946942,4.140767578125
99.17120280075613,4.140655078125
99.16595724174908,4.140467578125
99.16071172338611,4.14035
99.15546615514178,4.140244921875
99.15022058997651,4.140108984375
99.14497505129151,4.139981640625
99.13972949474773,4.139907421875
99.13448394066724,4.139758203125
99.12923840998789,4.13959296875
99.12399283928026,4.13947578125
99.11874725440876,4.1393984375
99.11350171141302,4.139230078125
99.1082561474794,4.13914765625
99.10301055768134,4.139061328125
99.09776500606412,4.1389046875
99.09251944828871,4.1387734375
99.08727387634943,4.138684765625
99.08202834012772,4.138507421875
99.07678282422805,4.13839921875
99.07153726275772,4.138287890625
99.06629172530434,4.13807421875
99.06104621125213,4.1379375
99.05580065717164,4.137873828125
99.05055508646402,4.137772265625
99.0453095502423,4.137613671875
99.04006401032565,4.137563671875
99.0348184420813,4.13748359375
99.02957289292735,4.13724296875
99.0243273647113,4.13714921875
99.01908180939914,4.137021484375
99.01383622083273,4.136960546875
99.00859067044716,4.13676484375
99.00334515454749,4.136626171875
98.99809959061388,4.136548046875
98.99285400943731,4.136466796875
98.98760846644156,4.136248046875
98.98236295115771,4.136187890625
98.9771173933823,4.13610859375
98.9718718109741,4.13598046875
98.96662626305178,4.13580625
98.96138074715213,4.135680078125
98.95613520969874,4.1356359375
98.95088962852218,4.135494140625
98.94564404118739,4.13537421875
98.94039849819167,4.135230859375
98.93515297613379,4.135098828125
98.9299074066578,4.13501484375
98.92466181131738,4.134917578125
98.91941624738375,4.134798046875
98.9141707099304,4.134614453125
98.90892518664089,4.134540234375
98.90367963009712,4.1344046875
98.8984340415307,4.134354296875
98.89318848621855,4.1341765625
98.88794295923414,4.13409140625
98.88269745380342,4.133953515625
98.87745190341782,4.1338625
98.8722063234729,4.133765234375
98.86696073736975,4.133646875
98.86171520422715,4.133484765625
98.8564696926382,4.133372265625
98.85122418967076,4.1332484375
98.84597864298011,4.133171875
98.84073307350411,4.133083984375
98.83548748370605,4.1329375
98.83024195425836,4.132746875
98.82499644759599,4.13269296875
98.8197509526342,4.13258828125
98.81450541641249,4.1325359375
98.80925983400427,4.13238984375
98.8040142528277,4.13232421875
98.79876865256068,4.132215625
98.79352310956496,4.132009375
98.78827759366528,4.131951171875
98.78303209192948,4.131805859375
98.77778660743664,4.13166875
98.77254106752,4.131649609375
98.76729547895357,4.13152890625
98.76204987499166,4.1313796875
98.75680426363992,4.131307421875
98.75155864551415,4.131202734375
98.74631306556921,4.13106328125
98.74106757183905,4.130870703125
98.7358220805722,4.130803515625
98.73057658561042,4.13071484375
98.725331096191,4.130565625
98.72008564125751,4.1304265625
98.71484020664609,4.130295703125
98.70959470860518,4.130229296875
98.70434915821961,4.130182421875
98.69910358997525,4.130071484375
98.6938580309682,4.12992890625
98.68861248427754,4.129811328125
98.68336694312927,4.12971015625
98.67812139028041,4.1296140625
98.67287585836941,4.129510546875
98.6676303252268,4.129411328125
98.66238476868301,4.12928046875
98.65713918996971,4.129169921875
98.65189361618299,4.1290765625
98.64664805101772,4.128971875
98.64140251110108,4.12885390625
98.63615701860256,4.12877265625
98.63091155381596,4.12865625
98.62566610873559,4.1285203125
98.62042069875694,4.128412109375
98.615175303558,4.128313671875
98.60992992560199,4.128219140625
98.6046845353296,4.128076953125
98.5994391549103,4.1279984375
98.59419378064923,4.1278640625
98.5889484051565,4.127783203125
98.58370302720051,4.1276890625
98.57845766279254,4.127603125
98.5732122959213,4.127490234375
98.56796692781843,4.127376171875
98.56272155848389,4.127242578125
98.55747618052789,4.127121875
98.55223079702951,4.127040234375
98.54698542523171,4.1269546875
98.54174005220227,4.12685390625
